response id, user id, condition, stimulus, user_response, correct_response, exposure_duration
R_STsZUZrSUq5FBRL,VastUBX,2_back, T, true, true, 894.4499999999243
R_STsZUZrSUq5FBRL,VastUBX,2_back, b, false, false, 650.7129999995814
R_STsZUZrSUq5FBRL,VastUBX,2_back, T, true, true, 565.3560000038706
R_STsZUZrSUq5FBRL,VastUBX,2_back, V, false, false, 690.7860000040673
R_STsZUZrSUq5FBRL,VastUBX,2_back, G, false, false, 1509.382000000507
R_STsZUZrSUq5FBRL,VastUBX,2_back, T, true, false, 622.55300000243
R_STsZUZrSUq5FBRL,VastUBX,2_back, t, false, false, 1014.5900000054971
R_STsZUZrSUq5FBRL,VastUBX,2_back, b, false, false, 588.1200000050594
R_STsZUZrSUq5FBRL,VastUBX,2_back, G, false, false, 1906.4470000021101
R_STsZUZrSUq5FBRL,VastUBX,2_back, B, true, true, 1793.5230000008014
R_STsZUZrSUq5FBRL,VastUBX,2_back, G, true, true, 1071.8280000025115
R_STsZUZrSUq5FBRL,VastUBX,2_back, T, false, false, 1133.6600000056205
R_STsZUZrSUq5FBRL,VastUBX,2_back, g, true, true, 1022.1729999999225
R_STsZUZrSUq5FBRL,VastUBX,2_back, g, false, false, 752.1880000062811
R_STsZUZrSUq5FBRL,VastUBX,2_back, t, true, false, 957.0429999993648
R_STsZUZrSUq5FBRL,VastUBX,2_back, G, false, true, 724.7950000002456
R_STsZUZrSUq5FBRL,VastUBX,2_back, g, false, false, 928.2910000013362
R_STsZUZrSUq5FBRL,VastUBX,3_back, b, None, None, 2500.375
R_STsZUZrSUq5FBRL,VastUBX,3_back, t, false, false, 1840.3730000003998
R_STsZUZrSUq5FBRL,VastUBX,3_back, B, false, false, 2322.800000003859
R_STsZUZrSUq5FBRL,VastUBX,3_back, B, true, true, 578.7520000032091
R_STsZUZrSUq5FBRL,VastUBX,3_back, t, false, true, 1618.7200000036682
R_STsZUZrSUq5FBRL,VastUBX,3_back, G, None, None, 2500.418000000005
R_STsZUZrSUq5FBRL,VastUBX,3_back, V, false, false, 1309.8640000002924
R_STsZUZrSUq5FBRL,VastUBX,3_back, T, true, true, 1040.4900000046182
R_STsZUZrSUq5FBRL,VastUBX,3_back, B, true, false, 979.7810000003374
R_STsZUZrSUq5FBRL,VastUBX,3_back, v, false, true, 560.3140000049025
R_STsZUZrSUq5FBRL,VastUBX,3_back, b, None, None, 2500.377999999997
R_STsZUZrSUq5FBRL,VastUBX,3_back, g, false, false, 91.64600000460632
R_STsZUZrSUq5FBRL,VastUBX,3_back, G, true, false, 467.22700000560144
R_STsZUZrSUq5FBRL,VastUBX,3_back, V, false, false, 428.1700000043784
R_STsZUZrSUq5FBRL,VastUBX,3_back, v, true, false, 732.6680000025663
R_STsZUZrSUq5FBRL,VastUBX,3_back, b, true, false, 1385.83999999988
R_STsZUZrSUq5FBRL,VastUBX,3_back, v, false, true, 623.6900000061723
R_STsZUZrSUq5FBRL,VastUBX,3_back, V, false, true, 389.6250000006403
R_STsZUZrSUq5FBRL,VastUBX,3_back, t, true, false, 830.2590000038326
R_STsZUZrSUq5FBRL,VastUBX,3_back, b, false, false, 978.660000003525
R_STsZUZrSUq5FBRL,VastUBX,3_back, V, false, true, 676.7240000022575
R_STsZUZrSUq5FBRL,VastUBX,3_back, V, true, false, 812.255000002333
R_STsZUZrSUq5FBRL,VastUBX,3_back, g, false, false, 665.6769999999087
R_STsZUZrSUq5FBRL,VastUBX,3_back, B, false, false, 313.0340000024298
R_STsZUZrSUq5FBRL,VastUBX,3_back, v, true, true, 556.2370000002265
R_116ZIJ5oVj7722D,VastVD5,0_back, t, false, false, 866.2409999999363
R_116ZIJ5oVj7722D,VastVD5,0_back, B, true, true, 560.1489999999321
R_116ZIJ5oVj7722D,VastVD5,0_back, v, false, false, 543.4719999998342
R_116ZIJ5oVj7722D,VastVD5,0_back, g, false, false, 630.2659999999887
R_116ZIJ5oVj7722D,VastVD5,0_back, V, false, false, 697.9199999998818
R_116ZIJ5oVj7722D,VastVD5,0_back, T, false, false, 381.95299999996496
R_116ZIJ5oVj7722D,VastVD5,0_back, g, false, false, 1296.5719999998837
R_116ZIJ5oVj7722D,VastVD5,0_back, G, false, false, 465.19200000002456
R_116ZIJ5oVj7722D,VastVD5,0_back, b, true, true, 483.2269999999553
R_116ZIJ5oVj7722D,VastVD5,0_back, b, true, true, 467.16799999990326
R_116ZIJ5oVj7722D,VastVD5,0_back, b, true, true, 427.1729999999079
R_116ZIJ5oVj7722D,VastVD5,0_back, G, false, false, 459.17899999993097
R_116ZIJ5oVj7722D,VastVD5,0_back, T, false, false, 459.8889999998355
R_116ZIJ5oVj7722D,VastVD5,0_back, B, true, true, 434.1709999998566
R_116ZIJ5oVj7722D,VastVD5,0_back, V, false, false, 467.8029999999562
R_116ZIJ5oVj7722D,VastVD5,0_back, G, false, false, 559.9049999999115
R_116ZIJ5oVj7722D,VastVD5,0_back, t, false, false, 498.0270000000164
R_116ZIJ5oVj7722D,VastVD5,0_back, V, false, false, 661.3419999999023
R_116ZIJ5oVj7722D,VastVD5,0_back, b, true, true, 471.28899999993155
R_116ZIJ5oVj7722D,VastVD5,0_back, T, false, false, 477.25800000000163
R_116ZIJ5oVj7722D,VastVD5,0_back, g, false, false, 558.0309999998717
R_116ZIJ5oVj7722D,VastVD5,0_back, b, true, true, 524.3419999999896
R_116ZIJ5oVj7722D,VastVD5,0_back, t, false, false, 448.00000000004366
R_116ZIJ5oVj7722D,VastVD5,0_back, G, false, false, 458.0789999999397
R_116ZIJ5oVj7722D,VastVD5,0_back, B, true, true, 447.85899999990943
R_116ZIJ5oVj7722D,VastVD5,1_back, t, None, None, 2500.133999999991
R_116ZIJ5oVj7722D,VastVD5,1_back, t, true, true, 626.1439999998402
R_116ZIJ5oVj7722D,VastVD5,1_back, T, true, true, 686.431000000026
R_116ZIJ5oVj7722D,VastVD5,1_back, b, None, None, 2500.1270000000077
R_116ZIJ5oVj7722D,VastVD5,1_back, G, None, None, 2500.137000000017
R_116ZIJ5oVj7722D,VastVD5,1_back, B, None, None, 2499.9439999999886
R_116ZIJ5oVj7722D,VastVD5,1_back, T, None, None, 2500.277999999991
R_116ZIJ5oVj7722D,VastVD5,1_back, t, true, true, 435.6020000000426
R_116ZIJ5oVj7722D,VastVD5,1_back, V, false, false, 803.4399999998859
R_116ZIJ5oVj7722D,VastVD5,1_back, v, true, true, 805.1849999999686
R_116ZIJ5oVj7722D,VastVD5,1_back, g, false, false, 744.5619999999471
R_116ZIJ5oVj7722D,VastVD5,1_back, G, true, true, 642.1459999998624
R_116ZIJ5oVj7722D,VastVD5,1_back, b, false, false, 758.3089999999502
R_116ZIJ5oVj7722D,VastVD5,1_back, V, false, false, 917.948000000004
R_116ZIJ5oVj7722D,VastVD5,1_back, V, true, true, 680.5560000000696
R_116ZIJ5oVj7722D,VastVD5,1_back, v, true, true, 550.8319999999949
R_116ZIJ5oVj7722D,VastVD5,1_back, B, false, false, 629.2759999999835
R_116ZIJ5oVj7722D,VastVD5,1_back, b, true, true, 557.3549999998359
R_116ZIJ5oVj7722D,VastVD5,1_back, t, false, false, 568.3070000000298
R_116ZIJ5oVj7722D,VastVD5,1_back, g, false, false, 740.5309999999881
R_116ZIJ5oVj7722D,VastVD5,1_back, v, false, false, 938.0509999999485
R_116ZIJ5oVj7722D,VastVD5,1_back, v, true, true, 491.47999999992317
R_116ZIJ5oVj7722D,VastVD5,1_back, t, false, false, 515.7849999999744
R_116ZIJ5oVj7722D,VastVD5,1_back, B, false, false, 722.6470000000263
R_116ZIJ5oVj7722D,VastVD5,1_back, g, false, false, 592.2009999999718
R_116ZIJ5oVj7722D,VastVD5,2_back, b, None, None, 2517.042000000016
R_116ZIJ5oVj7722D,VastVD5,2_back, v, None, None, 2500.3729999999923
R_116ZIJ5oVj7722D,VastVD5,2_back, G, false, false, 671.1260000000475
R_116ZIJ5oVj7722D,VastVD5,2_back, b, true, false, 1021.0549999999639
R_116ZIJ5oVj7722D,VastVD5,2_back, T, None, None, 2500.472999999998
R_116ZIJ5oVj7722D,VastVD5,2_back, b, true, true, 1461.8980000000156
R_116ZIJ5oVj7722D,VastVD5,2_back, t, None, None, 2517.0419999999867
R_116ZIJ5oVj7722D,VastVD5,2_back, g, false, false, 1591.619000000006
R_116ZIJ5oVj7722D,VastVD5,2_back, T, true, true, 801.077999999834
R_116ZIJ5oVj7722D,VastVD5,2_back, b, false, false, 896.7740000000631
R_116ZIJ5oVj7722D,VastVD5,2_back, T, true, true, 2251.957000000024
R_116ZIJ5oVj7722D,VastVD5,2_back, V, false, false, 2011.7359999997716
R_116ZIJ5oVj7722D,VastVD5,2_back, G, false, false, 1685.4539999999106
R_116ZIJ5oVj7722D,VastVD5,2_back, T, true, false, 876.1729999997478
R_116ZIJ5oVj7722D,VastVD5,2_back, t, false, false, 2357.514999999752
R_116ZIJ5oVj7722D,VastVD5,2_back, b, false, false, 940.2489999999525
R_116ZIJ5oVj7722D,VastVD5,2_back, G, false, false, 1480.4469999999856
R_116ZIJ5oVj7722D,VastVD5,2_back, B, true, true, 1189.0730000001786
R_116ZIJ5oVj7722D,VastVD5,2_back, G, true, true, 1638.207999999926
R_116ZIJ5oVj7722D,VastVD5,2_back, T, false, false, 839.8410000000149
R_116ZIJ5oVj7722D,VastVD5,2_back, g, true, true, 978.2190000001865
R_116ZIJ5oVj7722D,VastVD5,2_back, g, false, false, 706.984000000084
R_116ZIJ5oVj7722D,VastVD5,2_back, t, true, false, 979.2939999999653
R_116ZIJ5oVj7722D,VastVD5,2_back, G, None, None, 2500.369000000006
R_116ZIJ5oVj7722D,VastVD5,2_back, g, false, false, 794.8790000000154
R_116ZIJ5oVj7722D,VastVD5,3_back, b, None, None, 2500.360000000015
R_116ZIJ5oVj7722D,VastVD5,3_back, t, None, None, 2500.3740000000107
R_116ZIJ5oVj7722D,VastVD5,3_back, B, None, None, 2500.3759999999893
R_116ZIJ5oVj7722D,VastVD5,3_back, B, true, true, 617.126999999804
R_116ZIJ5oVj7722D,VastVD5,3_back, t, true, true, 448.3479999998235
R_116ZIJ5oVj7722D,VastVD5,3_back, G, false, false, 650.901000000129
R_116ZIJ5oVj7722D,VastVD5,3_back, V, false, false, 1322.2449999998207
R_116ZIJ5oVj7722D,VastVD5,3_back, T, true, true, 1012.9560000001802
R_116ZIJ5oVj7722D,VastVD5,3_back, B, true, false, 1726.328000000096
R_116ZIJ5oVj7722D,VastVD5,3_back, v, false, true, 661.4740000001038
R_116ZIJ5oVj7722D,VastVD5,3_back, b, false, false, 938.9080000001122
R_116ZIJ5oVj7722D,VastVD5,3_back, g, None, None, 2517.042000000016
R_116ZIJ5oVj7722D,VastVD5,3_back, G, false, false, 1341.6100000000442
R_116ZIJ5oVj7722D,VastVD5,3_back, V, false, false, 1120.1190000001807
R_116ZIJ5oVj7722D,VastVD5,3_back, v, None, None, 2500.3699999999953
R_116ZIJ5oVj7722D,VastVD5,3_back, b, None, None, 2500.3739999999525
R_116ZIJ5oVj7722D,VastVD5,3_back, v, false, true, 940.598999999871
R_116ZIJ5oVj7722D,VastVD5,3_back, V, false, true, 858.3209999998217
R_116ZIJ5oVj7722D,VastVD5,3_back, t, None, None, 2500.3700000000536
R_116ZIJ5oVj7722D,VastVD5,3_back, b, None, None, 2500.366000000038
R_116ZIJ5oVj7722D,VastVD5,3_back, V, false, true, 353.6389999999665
R_116ZIJ5oVj7722D,VastVD5,3_back, V, false, false, 66.09699999977602
R_116ZIJ5oVj7722D,VastVD5,3_back, g, false, false, 3.945999999763444
R_116ZIJ5oVj7722D,VastVD5,3_back, B, true, false, 278.61599999986356
R_116ZIJ5oVj7722D,VastVD5,3_back, v, false, true, 36.853999999992084
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, t, false, false, 1349.0820000002714
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, B, true, true, 583.1279999999751
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, v, false, false, 557.6410000001779
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, g, false, false, 520.1720000000714
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, V, false, false, 554.5030000001789
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, T, false, false, 573.6440000001676
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, g, false, false, 516.9309999999605
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, G, false, false, 517.182000000168
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, b, true, true, 526.8319999999512
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, b, true, true, 493.6640000001353
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, b, true, true, 496.1740000002392
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, G, false, false, 410.88599999998405
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, T, false, false, 457.88500000030035
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, B, true, true, 538.0329999998721
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, V, false, false, 459.83300000008603
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, G, false, false, 521.477000000079
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, t, false, false, 415.663000000015
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, V, false, false, 718.9460000002728
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, b, true, true, 477.02800000020943
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, T, false, false, 518.3510000001261
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, g, false, false, 447.46600000030594
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, b, true, true, 563.6200000002718
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, t, false, false, 371.20399999992514
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, G, false, false, 472.4689999999391
R_1jBUFSkLVYPhuZp,VASTXYZ,0_back, B, true, true, 577.2200000001321
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, t, None, None, 2500.376000000004
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, t, true, true, 1612.6040000001522
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, T, true, true, 760.2330000002985
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, b, false, false, 526.7020000002522
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, G, false, false, 2242.693000000072
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, B, false, false, 1050.8199999999924
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, T, false, false, 829.6180000001477
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, t, true, true, 537.2020000000921
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, V, false, false, 593.9970000001776
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, v, true, true, 1239.1070000001637
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, g, false, false, 945.108000000022
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, G, true, true, 553.2050000001909
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, b, false, false, 515.306000000026
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, V, false, false, 613.8310000000638
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, V, true, true, 560.237000000212
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, v, true, true, 543.1669999999722
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, B, false, false, 491.74399999997695
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, b, true, true, 637.6370000002498
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, t, false, false, 488.3640000000305
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, g, false, false, 682.3789999999572
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, v, false, false, 830.3240000000224
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, v, true, true, 521.6870000000054
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, t, false, false, 1318.3339999999152
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, B, false, false, 671.3130000003148
R_1jBUFSkLVYPhuZp,VASTXYZ,1_back, g, false, false, 661.1790000002657
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, b, None, None, 2500.3829999999725
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, v, false, false, 496.0500000003085
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, G, true, false, 981.4960000002757
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, b, true, false, 1230.2040000002307
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, T, false, false, 1043.1550000000861
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, b, true, true, 1211.3099999998813
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, t, true, true, 1140.3880000000936
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, g, None, None, 2500.3820000000123
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, T, false, true, 1050.573000000295
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, b, false, false, 850.8309999999183
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, T, false, true, 810.3160000000498
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, V, false, false, 983.7499999999418
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, G, false, false, 616.5740000002843
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, T, true, false, 844.0139999999374
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, t, false, false, 806.2170000000333
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, b, false, false, 1679.8150000001478
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, G, false, false, 1242.8150000001478
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, B, true, true, 639.9529999999213
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, G, true, true, 844.4590000000317
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, T, false, false, 1346.28100000025
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, g, true, true, 956.5970000002999
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, g, false, false, 940.6570000002102
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, t, true, false, 876.703000000125
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, G, false, true, 1418.9529999998922
R_1jBUFSkLVYPhuZp,VASTXYZ,2_back, g, false, false, 1456.2099999999919
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, b, false, false, 1273.1200000002573
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, t, false, false, 472.5410000003176
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, B, false, false, 1099.6470000000845
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, B, true, true, 804.3070000000298
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, t, false, true, 1921.3249999999534
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, G, false, false, 1570.6710000001476
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, V, false, false, 701.1470000002882
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, T, true, true, 1035.7220000001835
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, B, false, false, 1261.2910000000265
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, v, false, true, 1741.9970000000321
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, b, None, None, 2500.472999999998
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, g, false, false, 1167.4829999999492
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, G, false, false, 1006.6940000003087
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, V, true, false, 713.4960000001593
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, v, false, false, 943.714000000211
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, b, false, false, 1144.5610000000452
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, v, true, true, 703.8480000001146
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, V, false, true, 942.9999999999418
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, t, false, false, 840.5629999999655
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, b, false, false, 364.1549999998533
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, V, true, true, 319.7200000003213
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, V, false, false, 319.92900000012014
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, g, false, false, 392.5260000001872
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, B, false, false, 581.6989999999059
R_1jBUFSkLVYPhuZp,VASTXYZ,3_back, v, false, true, 640.4350000000559
R_1KxysZFvRz4Mw1L,VastWI0,0_back, t, false, false, 1109.9290000002366
R_1KxysZFvRz4Mw1L,VastWI0,0_back, B, true, true, 642.1540000000532
R_1KxysZFvRz4Mw1L,VastWI0,0_back, v, false, false, 521.4640000003128
R_1KxysZFvRz4Mw1L,VastWI0,0_back, g, false, false, 471.9950000000681
R_1KxysZFvRz4Mw1L,VastWI0,0_back, V, false, false, 384.7700000000914
R_1KxysZFvRz4Mw1L,VastWI0,0_back, T, false, false, 362.24200000024575
R_1KxysZFvRz4Mw1L,VastWI0,0_back, g, false, false, 691.1040000001085
R_1KxysZFvRz4Mw1L,VastWI0,0_back, G, false, false, 506.884999999922
R_1KxysZFvRz4Mw1L,VastWI0,0_back, b, true, true, 606.6500000002998
R_1KxysZFvRz4Mw1L,VastWI0,0_back, b, true, true, 453.4600000000937
R_1KxysZFvRz4Mw1L,VastWI0,0_back, b, true, true, 356.39500000007683
R_1KxysZFvRz4Mw1L,VastWI0,0_back, G, false, false, 417.28799999997136
R_1KxysZFvRz4Mw1L,VastWI0,0_back, T, false, false, 452.9459999999235
R_1KxysZFvRz4Mw1L,VastWI0,0_back, B, true, true, 439.0320000001957
R_1KxysZFvRz4Mw1L,VastWI0,0_back, V, false, false, 346.5720000000292
R_1KxysZFvRz4Mw1L,VastWI0,0_back, G, false, false, 344.7830000001559
R_1KxysZFvRz4Mw1L,VastWI0,0_back, t, false, false, 771.8870000003226
R_1KxysZFvRz4Mw1L,VastWI0,0_back, V, false, false, 400.1620000002731
R_1KxysZFvRz4Mw1L,VastWI0,0_back, b, true, true, 391.4720000000234
R_1KxysZFvRz4Mw1L,VastWI0,0_back, T, false, false, 346.17700000033074
R_1KxysZFvRz4Mw1L,VastWI0,0_back, g, false, false, 447.52800000026764
R_1KxysZFvRz4Mw1L,VastWI0,0_back, b, true, true, 407.54700000018056
R_1KxysZFvRz4Mw1L,VastWI0,0_back, t, false, false, 519.2600000002858
R_1KxysZFvRz4Mw1L,VastWI0,0_back, G, false, false, 604.4030000001221
